maxRadius,0.283101
5,1,0,-1,-1,0,0.466667,0.0700341,0.6875,0,0.505051
5,0,4,-1,-1,1,0.2,0.0248413,0.5,0,0.20202
5,0,0,-1,-1,1,0.411111,0.157489,0.8125,0.150242,0.505051
5,0,20,-1,-1,1,0.688889,0.076267,0.875,0,0.40404
5,0,20,-1,-1,0,0.566667,0.1076,0.8125,0.0768808,0.40404
5,0,18,-1,-1,0,0.555556,0.0782721,0.9375,0,0.525253
5,0,0,-1,-1,0,0.522222,0.172776,0.5625,0,0.40404
5,0,19,-1,-1,0,0.366667,0.150341,0.5625,0,0.40404
5,0,17,-1,-1,0,0.6,0.0506734,0.5625,0.0517805,0.40404
5,0,0,-1,-1,0,0.544444,0.218089,0.625,0.0332503,0.505051
5,0,20,-1,-1,1,0.588889,0.192376,0.875,0,0.40404
5,0,7,-1,-1,0,0.644444,0.174367,0.8125,0,0.606061
5,0,0,-1,-1,0,0.366667,0.107309,0.5625,0,0.40404
5,0,9,-1,-1,1,0.811111,0.0861168,0.625,0.0327303,0.40404
5,0,20,-1,-1,0,0.544444,0.0868792,0.8125,0,0.40404
5,0,19,-1,-1,0,0.255556,0.15781,0.5625,0,0.40404
5,0,21,-1,-1,0,0.2,0.111346,0.5625,0,0.30303
5,0,23,-1,-1,1,0.5,0.0415914,0.5625,0,0.353535
5,0,0,-1,-1,0,0.433333,0.107846,0.625,0,0.40404
5,0,0,-1,-1,1,0.466667,0.107719,0.8125,0,0.454545
5,0,0,-1,-1,0,0.511111,0.121576,0.5625,0,0.40404
5,0,19,-1,-1,1,0.211111,0.131275,0.625,0,0.30303
5,0,0,-1,-1,1,0.511111,0.109494,0.875,0,0.505051
5,0,0,-1,-1,0,0.477778,0.135049,0.8125,0,0.40404
5,0,4,-1,-1,0,0.288889,0.148016,0.5625,0,0.161616
5,0,0,-1,-1,0,0.466667,0.0691087,0.8125,0,0.40404
5,0,21,-1,-1,1,0.266667,0.125426,0.4375,0,0.353535
5,0,20,-1,-1,0,0.577778,0.159289,0.8125,0,0.40404
5,1,17,-1,-1,1,0.644444,0.0491667,0.4375,0.140841,0.40404
5,0,0,-1,-1,0,0.455556,0.0960319,0.8125,0,0.505051
5,0,21,-1,-1,1,0.211111,0.106498,0.5625,0,0.40404
5,0,13,-1,-1,1,0.255556,0.0238755,0.625,0,0.252525
5,0,0,-1,-1,0,0.433333,0.0716284,0.625,0,0.474747
5,0,0,-1,-1,1,0.455556,0.17826,0.625,0,0.40404
5,0,0,-1,-1,1,0.333333,0.0886291,0.5625,0,0.454545
5,0,0,-1,-1,0,0.377778,0.0451827,0.8125,0.0147101,0.40404
5,0,19,-1,-1,0,0.411111,0.317008,0.625,0,0.40404
5,0,12,-1,-1,0,0.533333,0.249288,0.625,0,0.40404
5,0,13,-1,-1,1,0.211111,0.0654601,0.625,0,0.222222
