maxRadius,0.119019
3,1,0,-1,-1,0,0.315789,0.026516,0.0973973
3,0,15,-1,-1,0,0.378947,0.0231183,0.0205368
3,0,6,-1,-1,1,0.568421,0.00823484,0.0577471
3,0,9,-1,-1,1,0.473684,-0.00398523,0.0650671
3,0,4,-1,-1,1,0.705263,1.95835e-05,0.227328
3,1,14,-1,-1,1,0.442105,0.16173,0.111631
3,0,9,-1,-1,1,0.494737,0.00231085,0.0337536
3,0,9,-1,-1,1,0.526316,0.0027221,0.0508337
3,0,9,-1,-1,1,0.494737,0.00354461,0.0197235
3,0,9,-1,-1,0,0.4,-0.00135126,0.130948
3,0,0,-1,-1,0,0.284211,0.000401461,0.163278
3,0,15,-1,-1,1,0.452632,0.0113486,0.0231802
3,0,6,-1,-1,1,0.568421,0.0018996,0.0258235
3,0,0,-1,-1,0,0.273684,0.000372086,0.0544937
3,0,9,-1,-1,1,0.452632,0.0054442,0.0644571
3,0,9,-1,-1,1,0.494737,0.0442586,0.0723871
3,0,6,-1,-1,1,0.589474,0.00396565,0.051037
3,0,6,-1,-1,1,0.610526,0.0056792,0.0327369
3,0,9,-1,-1,1,0.442105,0.00667796,0.0579504
3,0,9,-1,-1,0,0.463158,3.91669e-05,0.0634404
3,0,0,-1,-1,0,0.326316,-0.00235981,0.0677105
3,0,0,-1,-1,0,0.305263,0.023882,0.053477
3,0,1,-1,-1,1,0.810526,0.0102519,0.0219601
3,0,0,-1,-1,0,0.305263,0.00836214,0.0355836
3,0,0,-1,-1,0,0.294737,0.00171355,0.0445303
3,0,0,-1,-1,0,0.326316,0.00352502,0.120374
3,0,6,-1,-1,1,0.621053,0.0566745,0.0113867
3,0,15,-1,-1,1,0.315789,1.95835e-05,0.0101667
3,0,10,-1,-1,0,0.347368,0.0833668,0.0266368
3,0,9,-1,-1,1,0.494737,0.0410176,0.0994307
3,0,6,-1,-1,1,0.578947,0.00813693,0.0203335
3,0,15,-1,-1,1,0.378947,0.0023696,0.00406669
3,0,8,-1,-1,0,0.273684,0.000440628,0.241358
3,0,15,-1,-1,0,0.378947,0.0262908,0.0225702
3,0,9,-1,-1,1,0.526316,0.00262418,0.0150468
3,0,9,-1,-1,1,0.536842,0.00529733,0.134811
3,0,15,-1,-1,0,0.347368,-0.00128272,0.0294835
3,0,6,-1,-1,0,0.621053,0.000597296,0.0124034
3,0,9,-1,-1,0,0.536842,-0.00250668,0.0197235
