2,0,16.81507778244814,64.07689096591146
2,1,22.171036739027638,51.919930177804716
2,0,69.95932099252842,75.68735764709771
2,2,18.82151991839851,36.8365525543677
2,1,26.088419748559666,53.62430708469841
2,2,19.409576712059973,32.566063099266685
2,2,58.34980126224796,60.718319099246145
2,1,11.516265599556396,78.1529760229732
2,0,42.29464099113955,3.417147283978672
2,2,65.69169071805798,76.70393142400728
2,2,43.392452541922374,63.29228723838737
2,2,18.36858151462272,16.632001374982575
2,2,45.07433422682342,75.01126869571176
2,2,25.881862219595664,52.326161549720375
2,2,33.34672062022462,82.77394606024127
2,1,18.134103239856614,10.744785287661296
2,0,30.60169883981918,61.555486727660295
2,1,41.953695370138576,37.982385281524245
2,2,17.543031169694434,32.71120770837263
2,1,80.28788372563054,43.77809982304942
2,0,16.227106184455607,56.420730419713536
2,2,61.392148335009914,32.202144142330646
2,1,10.483444568333,79.55337117312251
2,0,58.82707621136738,98.76230818041884
2,0,71.58153037688994,73.56100104540107
2,2,19.903458176698607,67.3328331601256
2,2,72.94211300164667,80.74108686110124
2,0,3.2432310540140286,26.73832410942023
2,0,61.514405528382895,67.10611512217149
2,1,41.20602264494772,43.794746825596555
2,2,38.79308362425512,93.08024814041794
2,1,22.073773710314914,29.97258727549178
2,0,82.89066210414605,91.31924653747441
2,1,32.48734578699472,63.86804776779472
2,0,61.92601309067304,45.611321978368835
2,2,14.739872190038284,5.518849809581994
2,0,72.68845866693276,33.73130959802387
2,2,39.76649453850517,53.4245864651166
2,0,34.78458477133385,76.75962930387162
2,1,62.48830266164862,92.67517417414317
2,2,18.961572959433703,68.95376194829447
2,2,84.24947946912478,19.63329681262146
2,0,84.1397775818572,80.53927633121609
2,1,58.41770415358838,78.72668335889277
2,2,31.30365420015967,50.48119744148454
2,2,18.52640770898992,38.30927128757784
2,0,98.62670655011779,28.603172339865747
2,2,98.17268626885797,80.49382698920398
2,2,86.49388501445422,93.36022345650485
2,0,3.8482821753634266,64.30423750291861
2,2,11.870782465307183,31.957383088299085
2,2,40.46220207058556,94.96878145153505
2,2,83.44929686583386,35.77575080699646
2,1,65.96169330845966,86.14471124012789
2,0,92.63550975934827,54.86523838643323
2,1,76.24695005036106,26.319165000518087
2,1,21.905053291180298,57.007457573440014
2,2,99.80708287577154,33.188750428034986
2,1,68.44668173139785,99.3673983408319
2,2,15.051036362065096,80.97443500850264
2,0,65.10514374663967,33.02786493387051
2,2,94.8092076710665,32.889832046360446
2,2,76.06275830360893,19.23886851407792
2,2,44.341025022717695,69.61291930767204
2,1,79.40812083148376,82.46235149464988
2,0,60.065037636724995,8.828667658552714
2,2,76.64660642405629,47.13309482504431
2,1,42.56098528980833,82.3993953907639
2,2,57.785206706822144,28.205602429586975
2,1,99.93997892435327,21.791759673069635
2,1,35.536141371866556,9.171634303374388
2,1,46.79821230667945,80.95325191957204
2,0,84.8626472948006,38.463778434086215
2,1,46.464360244115014,97.4906124614447
2,2,33.35985862360042,4.1867556414103895
2,2,67.29605937925034,93.55607689671075
2,1,46.21193798114208,73.56363241609868
2,0,43.19241311538161,57.780207870745414
2,1,58.769190084715405,65.57333028515244
2,0,80.96481133946523,46.061201851967326
2,0,21.110270558267153,44.118217680580806
2,1,2.1558773904952977,47.88966096406181
2,0,79.03078041682113,73.24464555377327
2,0,87.27602204882918,97.28427559401123
2,1,2.6740758759956296,72.73525679086728
2,1,16.36762233864677,17.693175317941623
2,0,59.81642889888693,62.4880481676286
2,0,25.584549518426225,91.85563722148257
2,0,3.1035283254252755,6.1502182446041225
2,2,90.47186000880603,59.553941003023816
2,0,43.354170468963396,30.14344827938913
2,0,13.057675051299567,33.67965252716895
2,2,10.00002924704143,85.63644766132134
2,0,36.53616679348455,31.286731307630568
2,1,99.70711618382099,76.17187425733327
2,2,34.34592144735381,87.96184003808298
2,0,51.696258559416364,38.803571510006485
2,1,5.494272072621098,91.73446129978716
2,1,42.33331569786664,70.47962300104801
2,2,23.32328115722876,68.50734067813458
