maxRadius,0.681801
2,1,0,-1,-1,0,0.666667,0.0714286
2,0,0,-1,-1,1,0.444444,0.142857
2,0,0,-1,-1,0,0.555556,0.0714286
2,0,0,-1,-1,0,0.555556,0.0714286
2,0,0,-1,-1,0,0.555556,0.214286
2,0,0,-1,-1,0,0.777778,0.5
2,0,2,-1,-1,1,0.777778,0.571429
2,0,0,-1,-1,0,0.777778,0.428571
2,0,0,-1,-1,1,0.666667,0.142857
2,0,0,-1,-1,1,0.666667,0.5
2,0,0,-1,-1,1,0.777778,0.285714
2,0,2,-1,-1,0,0.777778,0.642857
2,0,0,-1,-1,1,0.777778,0.428571
2,0,0,-1,-1,0,0.666667,0.214286
2,0,0,-1,-1,0,0.777778,0.285714
2,0,0,-1,-1,1,0.777778,0.214286
2,0,0,-1,-1,0,0.666667,0.0714286
2,0,0,-1,-1,1,0.777778,0.142857
2,0,2,-1,-1,0,0.777778,0.857143
2,0,0,-1,-1,0,0.777778,0.285714
2,0,0,-1,-1,1,0.555556,0.214286
2,0,0,-1,-1,0,0.333333,0.142857
2,0,0,-1,-1,1,0.555556,0.214286
2,0,0,-1,-1,0,0.555556,0.5
2,0,2,-1,-1,0,0.888889,1
2,0,0,-1,-1,0,0.777778,0.142857
2,0,0,-1,-1,1,0.888889,0.357143
2,0,2,-1,-1,1,0.888889,0.642857
2,0,0,-1,-1,1,0.333333,0.142857
2,0,0,-1,-1,1,0.333333,0.0714286
2,0,0,-1,-1,0,0.666667,0.142857
2,0,2,-1,-1,0,0.666667,0.714286
2,0,0,-1,-1,0,0.555556,0.0714286
2,0,0,-1,-1,0,0.888889,0.285714
2,0,0,-1,-1,0,0.666667,0.0714286
2,0,0,-1,-1,1,0.111111,0.0714286
2,0,0,-1,-1,0,0.666667,0.0714286
2,0,0,-1,-1,1,0.777778,0.0714286
2,0,0,-1,-1,1,0.777778,0.357143
2,0,0,-1,-1,1,0.888889,0.5
2,0,0,-1,-1,1,0.555556,0.5
2,0,0,-1,-1,0,0.555556,0.0714286
2,0,0,-1,-1,1,0.888889,0.214286
2,0,0,-1,-1,1,0.777778,0.142857
2,0,2,-1,-1,0,0.777778,0.571429
2,0,0,-1,-1,0,0.777778,0.285714
2,0,0,-1,-1,1,0.888889,0.357143
2,0,0,-1,-1,1,1,0.357143
2,0,0,-1,-1,1,0.555556,0.5
2,0,0,-1,-1,1,0.888889,0.285714
2,0,0,-1,-1,0,0.555556,0.428571
2,0,0,-1,-1,0,0.555556,0.285714
2,0,0,-1,-1,0,0.555556,0.285714
2,0,0,-1,-1,0,0.888889,0.214286
2,0,0,-1,-1,1,0.777778,0.142857
2,0,0,-1,-1,0,0.555556,0.285714
2,0,0,-1,-1,1,0.777778,0.285714
2,0,0,-1,-1,1,0.444444,0.285714
2,0,0,-1,-1,1,0.555556,0.357143
2,0,0,-1,-1,0,0.777778,0.285714
2,0,0,-1,-1,0,0.555556,0.0714286
2,0,0,-1,-1,1,0.555556,0.0714286
2,0,0,-1,-1,0,0.666667,0.285714
2,0,0,-1,-1,0,0.555556,0.214286
2,0,2,-1,-1,1,0.666667,0.642857
2,0,0,-1,-1,1,1,0.0714286
2,0,0,-1,-1,0,0.777778,0.0714286
2,0,0,-1,-1,0,0.666667,0.0714286
2,0,0,-1,-1,0,0.888889,0.428571
2,0,1,-1,-1,1,0.444444,0.571429
2,0,0,-1,-1,0,0.555556,0.0714286
2,0,0,-1,-1,1,0.666667,0.214286
2,0,0,-1,-1,0,0.666667,0.142857
2,0,0,-1,-1,1,0.333333,0.214286
2,0,0,-1,-1,1,0.666667,0.214286
2,0,0,-1,-1,1,1,0.428571
2,0,0,-1,-1,1,0.555556,0.142857
2,0,0,-1,-1,0,0.555556,0.214286
2,0,0,-1,-1,1,0.555556,0.214286
2,0,0,-1,-1,1,0.333333,0.0714286
2,0,2,-1,-1,1,0.666667,0.714286
2,0,0,-1,-1,1,0.888889,0.357143
2,0,0,-1,-1,1,0.777778,0.357143
